inventory_id,source_commit,application_id,application_name,application_version,source_path,source_line,subscriber_codeunit_id,subscriber_codeunit_name,subscriber_instance,subscriber_procedure,publisher_object_type,publisher_object,published_event_name,published_element_name,skip_on_missing_license,skip_on_missing_permission,procedure_signature,parameter_names,var_parameter_names,has_ishandled_parameter,has_handled_parameter,has_skip_parameter,conditional_compilation_context,prior_known,coarse_screen_status,selection_status
CZPOP-0226,397d01199c321e774edaf23a7290fee40f75c6a6,267b59d3-7302-44c5-ba77-c87000380514,Core Localization Pack for Czech,29.0.0.0,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/InvtDocumentHandlerCZL.Codeunit.al,23,31369,Invt. Document Handler CZL,StaticAutomatic (default),CopyInvtDocumentToInvtReceiptOnRunOnBeforeInvtRcptHeaderInsert,ObjectType::Codeunit,"Codeunit::""Invt. Doc.-Post Receipt""",OnRunOnBeforeInvtRcptHeaderInsert,,false,false,"var InvtRcptHeader: Record ""Invt. Receipt Header""; InvtDocHeader: Record ""Invt. Document Header""",InvtRcptHeader | InvtDocHeader,InvtRcptHeader,No,No,No,,Unknown,Not Screened,Unselected
CZPOP-0227,397d01199c321e774edaf23a7290fee40f75c6a6,267b59d3-7302-44c5-ba77-c87000380514,Core Localization Pack for Czech,29.0.0.0,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/InvtDocumentHandlerCZL.Codeunit.al,29,31369,Invt. Document Handler CZL,StaticAutomatic (default),CopyInvtMovementTemplateToItemJnlLineOnPostItemJnlLineOnBeforeItemJnlPostLineRunWithCheckReceipt,ObjectType::Codeunit,"Codeunit::""Invt. Doc.-Post Receipt""",OnPostItemJnlLineOnBeforeItemJnlPostLineRunWithCheck,,false,false,"var ItemJnlLine: Record ""Item Journal Line""; InvtRcptHeader2: Record ""Invt. Receipt Header""",ItemJnlLine | InvtRcptHeader2,ItemJnlLine,No,No,No,,Unknown,Not Screened,Unselected
CZPOP-0228,397d01199c321e774edaf23a7290fee40f75c6a6,267b59d3-7302-44c5-ba77-c87000380514,Core Localization Pack for Czech,29.0.0.0,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/InvtDocumentHandlerCZL.Codeunit.al,35,31369,Invt. Document Handler CZL,StaticAutomatic (default),CopyInvtDocumentToInvtShipmentOnRunOnBeforeInvtShptHeaderInsert,ObjectType::Codeunit,"Codeunit::""Invt. Doc.-Post Shipment""",OnRunOnBeforeInvtShptHeaderInsert,,false,false,"var InvtShptHeader: Record ""Invt. Shipment Header""; InvtDocHeader: Record ""Invt. Document Header""",InvtShptHeader | InvtDocHeader,InvtShptHeader,No,No,No,,Unknown,Not Screened,Unselected
CZPOP-0229,397d01199c321e774edaf23a7290fee40f75c6a6,267b59d3-7302-44c5-ba77-c87000380514,Core Localization Pack for Czech,29.0.0.0,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/InvtDocumentHandlerCZL.Codeunit.al,41,31369,Invt. Document Handler CZL,StaticAutomatic (default),CopyInvtMovementTemplateToItemJnlLineOnPostItemJnlLineOnBeforeItemJnlPostLineRunWithCheckShipment,ObjectType::Codeunit,"Codeunit::""Invt. Doc.-Post Shipment""",OnPostItemJnlLineOnBeforeItemJnlPostLineRunWithCheck,,false,false,"var ItemJnlLine: Record ""Item Journal Line""; InvtShptHeader2: Record ""Invt. Shipment Header""",ItemJnlLine | InvtShptHeader2,ItemJnlLine,No,No,No,,Unknown,Not Screened,Unselected
CZPOP-0230,397d01199c321e774edaf23a7290fee40f75c6a6,267b59d3-7302-44c5-ba77-c87000380514,Core Localization Pack for Czech,29.0.0.0,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/ItemChargeAssgntHandlerCZL.Codeunit.al,9,31180,Item Charge Assgnt Handler CZL,StaticAutomatic (default),ItemChargeAssgntWithAssignValuesOnPostItemChargeLineOnAfterPostItemCharge,ObjectType::Codeunit,"Codeunit::""Purch.-Post""",OnPostItemChargeLineOnAfterPostItemCharge,,false,false,"sender: Codeunit ""Purch.-Post""; var TempItemChargeAssgntPurch: Record ""Item Charge Assignment (Purch)"" temporary; PurchHeader: Record ""Purchase Header""; PurchLine: Record ""Purchase Line""",sender | TempItemChargeAssgntPurch | PurchHeader | PurchLine,TempItemChargeAssgntPurch,No,No,No,,Unknown,Not Screened,Unselected
CZPOP-0231,397d01199c321e774edaf23a7290fee40f75c6a6,267b59d3-7302-44c5-ba77-c87000380514,Core Localization Pack for Czech,29.0.0.0,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/ItemChargeAssgntHandlerCZL.Codeunit.al,20,31180,Item Charge Assgnt Handler CZL,StaticAutomatic (default),ItemChargeAssgntWithAssignValuesOnAssignByAmountOnAfterAssignAppliesToDocLineAmount,ObjectType::Codeunit,"Codeunit::""Item Charge Assgnt. (Purch.)""",OnAssignByAmountOnAfterAssignAppliesToDocLineAmount,,false,false,"ItemChargeAssignmentPurch: Record ""Item Charge Assignment (Purch)""; var TempItemChargeAssignmentPurch: Record ""Item Charge Assignment (Purch)"" temporary; PurchHeader: Record ""Purchase Header""",ItemChargeAssignmentPurch | TempItemChargeAssignmentPurch | PurchHeader,TempItemChargeAssignmentPurch,No,No,No,,Unknown,Not Screened,Unselected
CZPOP-0232,397d01199c321e774edaf23a7290fee40f75c6a6,267b59d3-7302-44c5-ba77-c87000380514,Core Localization Pack for Czech,29.0.0.0,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/ItemHandlerCZL.Codeunit.al,9,11777,Item Handler CZL,StaticAutomatic (default),CheckChangeInventoryPostingGroupOnAfterInventoryPostingGroupValidate,ObjectType::Table,Database::Item,OnAfterValidateEvent,Inventory Posting Group,false,false,Rec: Record Item,Rec,,No,No,No,,Unknown,Not Screened,Unselected
CZPOP-0233,397d01199c321e774edaf23a7290fee40f75c6a6,267b59d3-7302-44c5-ba77-c87000380514,Core Localization Pack for Czech,29.0.0.0,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/ItemJnlCheckLineHandlerCZL.Codeunit.al,11,31313,Item Jnl.CheckLine Handler CZL,StaticAutomatic (default),UserChecksAllowedOnAfterCheckItemJnlLine,ObjectType::Codeunit,"Codeunit::""Item Jnl.-Check Line""",OnAfterCheckItemJnlLine,,false,false,"var ItemJnlLine: Record ""Item Journal Line""; CalledFromAdjustment: Boolean",ItemJnlLine | CalledFromAdjustment,ItemJnlLine,No,No,No,,Unknown,Not Screened,Unselected
CZPOP-0234,397d01199c321e774edaf23a7290fee40f75c6a6,267b59d3-7302-44c5-ba77-c87000380514,Core Localization Pack for Czech,29.0.0.0,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/ItemJnlCheckLineHandlerCZL.Codeunit.al,22,31313,Item Jnl.CheckLine Handler CZL,StaticAutomatic (default),CheckUnitOfMeasureCodeOnAfterCheckItemJnlLine,ObjectType::Codeunit,"Codeunit::""Item Jnl.-Check Line""",OnAfterCheckItemJnlLine,,false,false,"var ItemJnlLine: Record ""Item Journal Line""",ItemJnlLine,ItemJnlLine,No,No,No,,Unknown,Not Screened,Unselected
CZPOP-0235,397d01199c321e774edaf23a7290fee40f75c6a6,267b59d3-7302-44c5-ba77-c87000380514,Core Localization Pack for Czech,29.0.0.0,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/ItemJnlCheckLineHandlerCZL.Codeunit.al,33,31313,Item Jnl.CheckLine Handler CZL,StaticAutomatic (default),OnCheckDatesOnAfterCalcShouldShowError,ObjectType::Codeunit,"Codeunit::""Item Jnl.-Check Line""",OnCheckDatesOnAfterCalcShouldShowError,,false,false,var ShouldShowError: Boolean; CalledFromAdjustment: Boolean,ShouldShowError | CalledFromAdjustment,ShouldShowError,No,No,No,,Unknown,Not Screened,Unselected
CZPOP-0236,397d01199c321e774edaf23a7290fee40f75c6a6,267b59d3-7302-44c5-ba77-c87000380514,Core Localization Pack for Czech,29.0.0.0,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/ItemJnlPostLineHandlerCZL.Codeunit.al,16,31047,Item Jnl-Post Line Handler CZL,StaticAutomatic (default),DateOrderInvtCZLChangeOnBeforeInsertApplEntry,ObjectType::Codeunit,"Codeunit::""Item Jnl.-Post Line""",OnBeforeInsertApplEntry,,false,false,Quantity: Decimal; InboundItemEntry: Integer; OutboundItemEntry: Integer; PostingDate: Date,Quantity | InboundItemEntry | OutboundItemEntry | PostingDate,,No,No,No,,Unknown,Not Screened,Unselected
CZPOP-0237,397d01199c321e774edaf23a7290fee40f75c6a6,267b59d3-7302-44c5-ba77-c87000380514,Core Localization Pack for Czech,29.0.0.0,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/ItemJnlPostLineHandlerCZL.Codeunit.al,42,31047,Item Jnl-Post Line Handler CZL,StaticAutomatic (default),OnInitValueEntryOnBeforeRoundAmtValueEntry,ObjectType::Codeunit,"Codeunit::""Item Jnl.-Post Line""",OnInitValueEntryOnBeforeRoundAmtValueEntry,,false,false,"ItemJnlLine: Record ""Item Journal Line""; var ValueEntry: Record ""Value Entry""",ItemJnlLine | ValueEntry,ValueEntry,No,No,No,,Unknown,Not Screened,Unselected
CZPOP-0238,397d01199c321e774edaf23a7290fee40f75c6a6,267b59d3-7302-44c5-ba77-c87000380514,Core Localization Pack for Czech,29.0.0.0,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/ItemJnlTemplateHandlerCZL.Codeunit.al,11,11789,Item Jnl. Template Handler CZL,StaticAutomatic (default),PostingReportIDOnAfterValidateEventType,ObjectType::Table,"Database::""Item Journal Template""",OnAfterValidateEvent,Type,false,false,"var Rec: Record ""Item Journal Template""",Rec,Rec,No,No,No,,Unknown,Not Screened,Unselected
CZPOP-0239,397d01199c321e774edaf23a7290fee40f75c6a6,267b59d3-7302-44c5-ba77-c87000380514,Core Localization Pack for Czech,29.0.0.0,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/ItemJournalLineHandlerCZL.Codeunit.al,16,31078,Item Journal Line Handler CZL,StaticAutomatic (default),InvtMovementTemplateOnBeforeValidateEntryType,ObjectType::Table,"Database::""Item Journal Line""",OnBeforeValidateEvent,Entry Type,false,false,"var Rec: Record ""Item Journal Line""; CurrFieldNo: Integer",Rec | CurrFieldNo,Rec,No,No,No,,Unknown,Not Screened,Unselected
CZPOP-0240,397d01199c321e774edaf23a7290fee40f75c6a6,267b59d3-7302-44c5-ba77-c87000380514,Core Localization Pack for Czech,29.0.0.0,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/ItemJournalLineHandlerCZL.Codeunit.al,23,31078,Item Journal Line Handler CZL,StaticAutomatic (default),InvtMovementTemplateOnBeforeValidateGenBusPostingGroup,ObjectType::Table,"Database::""Item Journal Line""",OnBeforeValidateEvent,Gen. Bus. Posting Group,false,false,"var Rec: Record ""Item Journal Line""; CurrFieldNo: Integer",Rec | CurrFieldNo,Rec,No,No,No,,Unknown,Not Screened,Unselected
CZPOP-0241,397d01199c321e774edaf23a7290fee40f75c6a6,267b59d3-7302-44c5-ba77-c87000380514,Core Localization Pack for Czech,29.0.0.0,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/ItemJournalLineHandlerCZL.Codeunit.al,30,31078,Item Journal Line Handler CZL,StaticAutomatic (default),UpdateInvtMovementTemplateOnAfterValidateQtyPhysInventory,ObjectType::Table,"Database::""Item Journal Line""",OnAfterValidateEvent,Qty. (Phys. Inventory),false,false,"var Rec: Record ""Item Journal Line""",Rec,Rec,No,No,No,,Unknown,Not Screened,Unselected
CZPOP-0242,397d01199c321e774edaf23a7290fee40f75c6a6,267b59d3-7302-44c5-ba77-c87000380514,Core Localization Pack for Czech,29.0.0.0,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/ItemJournalLineHandlerCZL.Codeunit.al,40,31078,Item Journal Line Handler CZL,StaticAutomatic (default),UpdateUnitCostOnAfterCopyFromProdOrderLine,ObjectType::Table,"Database::""Item Journal Line""",OnAfterCopyFromProdOrderLine,,false,false,"var ItemJournalLine: Record ""Item Journal Line""; ProdOrderLine: Record ""Prod. Order Line""",ItemJournalLine | ProdOrderLine,ItemJournalLine,No,No,No,,Unknown,Not Screened,Unselected
CZPOP-0243,397d01199c321e774edaf23a7290fee40f75c6a6,267b59d3-7302-44c5-ba77-c87000380514,Core Localization Pack for Czech,29.0.0.0,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/ItemJournalLineHandlerCZL.Codeunit.al,100,31078,Item Journal Line Handler CZL,StaticAutomatic (default),SetInvtMovementTemplateOnAfterSetupNewLine,ObjectType::Table,"Database::""Item Journal Line""",OnAfterSetupNewLine,,false,false,"var ItemJournalLine: Record ""Item Journal Line""; var LastItemJournalLine: Record ""Item Journal Line""",ItemJournalLine | LastItemJournalLine,ItemJournalLine | LastItemJournalLine,No,No,No,,Unknown,Not Screened,Unselected
CZPOP-0244,397d01199c321e774edaf23a7290fee40f75c6a6,267b59d3-7302-44c5-ba77-c87000380514,Core Localization Pack for Czech,29.0.0.0,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/ItemJournalLineHandlerCZL.Codeunit.al,106,31078,Item Journal Line Handler CZL,StaticAutomatic (default),JournalTemplateUserRestrictionsOnBeforeOpenJnl,ObjectType::Codeunit,Codeunit::ItemJnlManagement,OnBeforeOpenJnl,,false,false,"var ItemJnlLine: Record ""Item Journal Line""",ItemJnlLine,ItemJnlLine,No,No,No,,Unknown,Not Screened,Unselected
CZPOP-0245,397d01199c321e774edaf23a7290fee40f75c6a6,267b59d3-7302-44c5-ba77-c87000380514,Core Localization Pack for Czech,29.0.0.0,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/ItemTrackingDocHandlerCZL.Codeunit.al,13,31475,Item Tracking Doc. Handler CZL,Manual,FillExpirationDateOnAfterFillTrackingSpecBufferFromItemLedgEntry,ObjectType::Codeunit,"Codeunit::""Item Tracking Doc. Management""",OnAfterFillTrackingSpecBufferFromItemLedgEntry,,false,false,"var TempTrackingSpecification: Record ""Tracking Specification"" temporary; var TempItemLedgerEntry: Record ""Item Ledger Entry"" temporary",TempTrackingSpecification | TempItemLedgerEntry,TempTrackingSpecification | TempItemLedgerEntry,No,No,No,,Unknown,Not Screened,Unselected
CZPOP-0246,397d01199c321e774edaf23a7290fee40f75c6a6,267b59d3-7302-44c5-ba77-c87000380514,Core Localization Pack for Czech,29.0.0.0,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/JobHandlerCZL.Codeunit.al,11,31324,Job Handler CZL,StaticAutomatic (default),CheckCompleteJobOnBeforeChangeJobCompletionStatus,ObjectType::Table,Database::Job,OnBeforeChangeJobCompletionStatus,,false,false,,,,No,No,No,,Unknown,Not Screened,Unselected
CZPOP-0247,397d01199c321e774edaf23a7290fee40f75c6a6,267b59d3-7302-44c5-ba77-c87000380514,Core Localization Pack for Czech,29.0.0.0,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/JobJnlCheckLineHandlerCZL.Codeunit.al,12,31312,Job Jnl.Check Line Handler CZL,StaticAutomatic (default),UserChecksAllowedOnAfterRunCheck,ObjectType::Codeunit,"Codeunit::""Job Jnl.-Check Line""",OnAfterRunCheck,,false,false,"var JobJnlLine: Record ""Job Journal Line""",JobJnlLine,JobJnlLine,No,No,No,,Unknown,Not Screened,Unselected
CZPOP-0248,397d01199c321e774edaf23a7290fee40f75c6a6,267b59d3-7302-44c5-ba77-c87000380514,Core Localization Pack for Czech,29.0.0.0,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/JobJournalLineHandlerCZL.Codeunit.al,11,31077,Job Journal Line Handler CZL,StaticAutomatic (default),InvtMovementTemplateOnBeforeValidateEntryType,ObjectType::Table,"Database::""Job Journal Line""",OnBeforeValidateEvent,Entry Type,false,false,"var Rec: Record ""Job Journal Line""; CurrFieldNo: Integer",Rec | CurrFieldNo,Rec,No,No,No,,Unknown,Not Screened,Unselected
CZPOP-0249,397d01199c321e774edaf23a7290fee40f75c6a6,267b59d3-7302-44c5-ba77-c87000380514,Core Localization Pack for Czech,29.0.0.0,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/JobJournalLineHandlerCZL.Codeunit.al,18,31077,Job Journal Line Handler CZL,StaticAutomatic (default),InvtMovementTemplateOnBeforeValidateGenBusPostingGroup,ObjectType::Table,"Database::""Job Journal Line""",OnBeforeValidateEvent,Gen. Bus. Posting Group,false,false,"var Rec: Record ""Job Journal Line""; CurrFieldNo: Integer",Rec | CurrFieldNo,Rec,No,No,No,,Unknown,Not Screened,Unselected
CZPOP-0250,397d01199c321e774edaf23a7290fee40f75c6a6,267b59d3-7302-44c5-ba77-c87000380514,Core Localization Pack for Czech,29.0.0.0,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/JobJournalLineHandlerCZL.Codeunit.al,25,31077,Job Journal Line Handler CZL,StaticAutomatic (default),InvtMovementTemplateOnAfterSetupNewLine,ObjectType::Table,"Database::""Job Journal Line""",OnAfterSetupNewLine,,false,false,"var JobJournalLine: Record ""Job Journal Line""; LastJobJournalLine: Record ""Job Journal Line""",JobJournalLine | LastJobJournalLine,JobJournalLine,No,No,No,,Unknown,Not Screened,Unselected
CZPOP-0251,397d01199c321e774edaf23a7290fee40f75c6a6,267b59d3-7302-44c5-ba77-c87000380514,Core Localization Pack for Czech,29.0.0.0,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/JobJournalLineHandlerCZL.Codeunit.al,31,31077,Job Journal Line Handler CZL,StaticAutomatic (default),JournalTemplateUserRestrictionsOnBeforeOpenJnl,ObjectType::Codeunit,Codeunit::JobJnlManagement,OnBeforeOpenJnl,,false,false,"var JobJournalLine: Record ""Job Journal Line""",JobJournalLine,JobJournalLine,No,No,No,,Unknown,Not Screened,Unselected
CZPOP-0252,397d01199c321e774edaf23a7290fee40f75c6a6,267b59d3-7302-44c5-ba77-c87000380514,Core Localization Pack for Czech,29.0.0.0,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/JobTransferLineHandlerCZL.Codeunit.al,17,31026,Job Transfer Line Handler CZL,StaticAutomatic (default),SetCorrectionOnAfterFromPlanningSalesLineToJnlLine,ObjectType::Codeunit,"Codeunit::""Job Transfer Line""",OnAfterFromPlanningSalesLineToJnlLine,,false,false,"var JobJnlLine: Record ""Job Journal Line""; JobPlanningLine: Record ""Job Planning Line""; SalesHeader: Record ""Sales Header""; SalesLine: Record ""Sales Line""; EntryType: Enum ""Job Journal Line Entry Type""",JobJnlLine | JobPlanningLine | SalesHeader | SalesLine | EntryType,JobJnlLine,No,No,No,,Unknown,Not Screened,Unselected
CZPOP-0253,397d01199c321e774edaf23a7290fee40f75c6a6,267b59d3-7302-44c5-ba77-c87000380514,Core Localization Pack for Czech,29.0.0.0,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/JobTransferLineHandlerCZL.Codeunit.al,26,31026,Job Transfer Line Handler CZL,StaticAutomatic (default),SetCorrectionOnAfterFromPlanningLineToJnlLine,ObjectType::Codeunit,"Codeunit::""Job Transfer Line""",OnAfterFromPlanningLineToJnlLine,,false,false,"var JobJournalLine: Record ""Job Journal Line""; JobPlanningLine: Record ""Job Planning Line""",JobJournalLine | JobPlanningLine,JobJournalLine,No,No,No,,Unknown,Not Screened,Unselected
CZPOP-0254,397d01199c321e774edaf23a7290fee40f75c6a6,267b59d3-7302-44c5-ba77-c87000380514,Core Localization Pack for Czech,29.0.0.0,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/JobTransferLineHandlerCZL.Codeunit.al,34,31026,Job Transfer Line Handler CZL,StaticAutomatic (default),SetCorrectionOnAfterFromGenJnlLineToJnlLine,ObjectType::Codeunit,"Codeunit::""Job Transfer Line""",OnAfterFromGenJnlLineToJnlLine,,false,false,"var JobJnlLine: Record ""Job Journal Line""; GenJnlLine: Record ""Gen. Journal Line""",JobJnlLine | GenJnlLine,JobJnlLine,No,No,No,,Unknown,Not Screened,Unselected
CZPOP-0255,397d01199c321e774edaf23a7290fee40f75c6a6,267b59d3-7302-44c5-ba77-c87000380514,Core Localization Pack for Czech,29.0.0.0,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/JobTransferLineHandlerCZL.Codeunit.al,42,31026,Job Transfer Line Handler CZL,StaticAutomatic (default),SetCorrectionOnAfterFromPurchaseLineToJnlLine,ObjectType::Codeunit,"Codeunit::""Job Transfer Line""",OnAfterFromPurchaseLineToJnlLine,,false,false,"var JobJnlLine: Record ""Job Journal Line""; PurchHeader: Record ""Purchase Header""; PurchInvHeader: Record ""Purch. Inv. Header""; PurchCrMemoHeader: Record ""Purch. Cr. Memo Hdr.""; PurchLine: Record ""Purchase Line""; SourceCode: Code[10]",JobJnlLine | PurchHeader | PurchInvHeader | PurchCrMemoHeader | PurchLine | SourceCode,JobJnlLine,No,No,No,,Unknown,Not Screened,Unselected
CZPOP-0256,397d01199c321e774edaf23a7290fee40f75c6a6,267b59d3-7302-44c5-ba77-c87000380514,Core Localization Pack for Czech,29.0.0.0,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/JobTransferLineHandlerCZL.Codeunit.al,57,31026,Job Transfer Line Handler CZL,StaticAutomatic (default),OnAfterFromJnlLineToLedgEntry,ObjectType::Codeunit,"Codeunit::""Job Transfer Line""",OnAfterFromJnlLineToLedgEntry,,false,false,"var JobLedgerEntry: Record ""Job Ledger Entry""; JobJournalLine: Record ""Job Journal Line""",JobLedgerEntry | JobJournalLine,JobLedgerEntry,No,No,No,,Unknown,Not Screened,Unselected
CZPOP-0257,397d01199c321e774edaf23a7290fee40f75c6a6,267b59d3-7302-44c5-ba77-c87000380514,Core Localization Pack for Czech,29.0.0.0,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/NavigateHandlerCZL.Codeunit.al,16,31044,Navigate Handler CZL,StaticAutomatic (default),OnAfterNavigateFindRecords,ObjectType::Page,Page::Navigate,OnAfterNavigateFindRecords,,false,false,"var DocumentEntry: Record ""Document Entry""; DocNoFilter: Text",DocumentEntry | DocNoFilter,DocumentEntry,No,No,No,,Unknown,Not Screened,Unselected
CZPOP-0258,397d01199c321e774edaf23a7290fee40f75c6a6,267b59d3-7302-44c5-ba77-c87000380514,Core Localization Pack for Czech,29.0.0.0,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/NavigateHandlerCZL.Codeunit.al,33,31044,Navigate Handler CZL,StaticAutomatic (default),OnBeforeShowRecords,ObjectType::Page,Page::Navigate,OnBeforeShowRecords,,false,false,"var TempDocumentEntry: Record ""Document Entry""; DocNoFilter: Text; PostingDateFilter: Text; var IsHandled: Boolean",TempDocumentEntry | DocNoFilter | PostingDateFilter | IsHandled,TempDocumentEntry | IsHandled,Yes,No,No,,Unknown,Not Screened,Unselected
CZPOP-0259,397d01199c321e774edaf23a7290fee40f75c6a6,267b59d3-7302-44c5-ba77-c87000380514,Core Localization Pack for Czech,29.0.0.0,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/NonDeductibleVATHandlerCZL.Codeunit.al,12,31146,Non-Deductible VAT Handler CZL,StaticAutomatic (default),OnBeforeGetNonDeductibleVATPctForPurchLine,ObjectType::Codeunit,"Codeunit::""Non-Deductible VAT""",OnBeforeGetNonDeductibleVATPctForPurchLine,,false,false,"PurchaseLine: Record ""Purchase Line""; var NonDeductibleVATPct: Decimal; var IsHandled: Boolean",PurchaseLine | NonDeductibleVATPct | IsHandled,NonDeductibleVATPct | IsHandled,Yes,No,No,,Unknown,Not Screened,Unselected
CZPOP-0260,397d01199c321e774edaf23a7290fee40f75c6a6,267b59d3-7302-44c5-ba77-c87000380514,Core Localization Pack for Czech,29.0.0.0,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/NonDeductibleVATHandlerCZL.Codeunit.al,26,31146,Non-Deductible VAT Handler CZL,StaticAutomatic (default),OnBeforeGetNonDedVATPctForGenJnlLine,ObjectType::Codeunit,"Codeunit::""Non-Deductible VAT""",OnBeforeGetNonDedVATPctForGenJnlLine,,false,false,"GenJournalLine: Record ""Gen. Journal Line""; var NonDeductibleVATPct: Decimal; var IsHandled: Boolean",GenJournalLine | NonDeductibleVATPct | IsHandled,NonDeductibleVATPct | IsHandled,Yes,No,No,,Unknown,Not Screened,Unselected
CZPOP-0261,397d01199c321e774edaf23a7290fee40f75c6a6,267b59d3-7302-44c5-ba77-c87000380514,Core Localization Pack for Czech,29.0.0.0,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/PhysInOrderLineHandlerCZL.Codeunit.al,11,31076,Phys.In.Order Line Handler CZL,StaticAutomatic (default),InvtMovementTemplateOnBeforeValidateEntryType,ObjectType::Table,"Database::""Phys. Invt. Order Line""",OnBeforeValidateEvent,Entry Type,false,false,"var Rec: Record ""Phys. Invt. Order Line""; CurrFieldNo: Integer",Rec | CurrFieldNo,Rec,No,No,No,,Unknown,Not Screened,Unselected
CZPOP-0262,397d01199c321e774edaf23a7290fee40f75c6a6,267b59d3-7302-44c5-ba77-c87000380514,Core Localization Pack for Czech,29.0.0.0,src/Apps/CZ/CoreLocalizationPack/app/Src/Codeunits/PhysInOrderLineHandlerCZL.Codeunit.al,18,31076,Phys.In.Order Line Handler CZL,StaticAutomatic (default),InvtMovementTemplateOnBeforeValidateGenBusPostingGroup,ObjectType::Table,"Database::""Phys. Invt. Order Line""",OnBeforeValidateEvent,Gen. Bus. Posting Group,false,false,"var Rec: Record ""Phys. Invt. Order Line""; CurrFieldNo: Integer",Rec | CurrFieldNo,Rec,No,No,No,,Unknown,Not Screened,Unselected
